,0,1,2,3,4,5,6,7
0,0.565517241,0.5664335659999999,0.5593220329999999,0.525641026,-0.145251397,-0.21084337400000003,0.43564356400000004,-0.1535751253333333
1,0.31034482700000003,0.496503496,0.282485875,0.136752137,0.195530726,-0.23493975900000003,0.45544554500000006,-0.1358797655416667
2,0.386206896,0.412587413,0.254237288,0.243589744,-0.32402234700000004,0.006024095999999979,0.673267327,-0.12365323631249998
3,0.40689655100000004,0.181818182,0.25988700499999995,0.350427351,-0.391061453,-0.560240964,-0.08910891099999996,-0.23727844622916663
4,0.4,0.41958041999999995,0.46045197699999996,0.21794871799999993,0.268156424,0.228915662,0.6009900990000001,-0.15209680629809627
5,0.42758620700000005,0.39160839199999997,0.3841807909999999,0.376068376,-0.17318435800000004,0.12048192799999999,0.42574257400000004,-0.10030632235416664
6,0.434482758,0.40559440599999996,0.3502824849999999,0.14529914499999996,-0.234636872,0.150602409,0.7722772280000001,-0.09190755235416666
7,0.44137930999999997,0.41958041999999995,0.38983050799999996,0.17094016999999995,0.25698324000000006,0.746987951,0.8415841589999999,-0.25732246175696244
8,0.39310344799999997,0.426573427,0.29378531100000005,0.269230769,0.167597765,0.602409638,0.742574258,-0.1813174929989653
9,0.29655172399999996,0.258741258,0.248587571,0.213675214,-0.094972067,-0.30120481899999996,-0.05940594100000002,0.1006499944063857
10,0.17241379299999998,0.19580419499999996,0.20338983,0.17948717999999997,-0.016759776000000004,-0.28313253000000005,-0.06930693100000002,0.3006499944063857
11,0.22758620699999998,0.209790209,0.34011299399999995,-0.029914529999999995,0.40782122899999995,0.945783132,0.712871287,0.18421628622381436
12,0.482758621,0.447552447,0.344632769,0.209401709,0.167597765,0.331325301,0.534653465,0.0
13,0.20689655100000004,0.181818182,0.25988700499999995,0.350427351,-0.391061453,-0.560240964,-0.08910891099999996,0.23727844622916663
14,0.32758620699999998,0.259790209,0.32011299399999995,-0.029914529999999995,0.40782122899999995,0.945783132,0.712871287,0.18421628622381436
15,0.46137930999999997,0.41958041999999995,0.38983050799999996,0.17094016999999995,0.25698324000000006,0.746987951,0.8415841589999999,-0.22732246175696244
16,0.25689655100000004,0.191818182,0.2988700499999995,0.350427351,-0.391061453,-0.560240964,-0.08910891099999996,0.20727844622916663
